SYSTEM,WATERWAY,SITE,Datetime,Water_Level_m,Water_Level_m_AHD
Glenelg,Glenelg,Weavers,1/01/2020 8:29,0.199,173.84
Glenelg,Glenelg,Weavers,1/01/2020 9:29,0.197,173.84
Glenelg,Glenelg,Weavers,1/01/2020 10:29,0.194,173.84
Glenelg,Glenelg,Weavers,1/01/2020 11:29,0.196,173.84
Glenelg,Glenelg,Weavers,1/01/2020 12:29,0.193,173.84
Glenelg,Glenelg,Weavers,1/01/2020 13:29,0.193,173.84
Glenelg,Glenelg,Weavers,1/01/2020 14:29,0.195,173.84
Glenelg,Glenelg,Weavers,1/01/2020 15:29,0.19,173.83
Glenelg,Glenelg,Weavers,1/01/2020 16:29,0.197,173.84
Glenelg,Glenelg,Weavers,1/01/2020 17:29,0.189,173.83
Glenelg,Glenelg,Weavers,1/01/2020 18:29,0.196,173.84
Glenelg,Glenelg,Weavers,1/01/2020 19:29,0.194,173.84
Glenelg,Glenelg,Weavers,1/01/2020 20:29,0.194,173.84
Glenelg,Glenelg,Weavers,1/01/2020 21:29,0.201,173.84
Glenelg,Glenelg,Weavers,1/01/2020 22:29,0.205,173.85
Glenelg,Glenelg,Weavers,1/01/2020 23:29,0.201,173.84
Glenelg,Glenelg,Weavers,2/01/2020 0:29,0.206,173.85
Glenelg,Glenelg,Weavers,2/01/2020 1:29,0.198,173.84
Glenelg,Glenelg,Weavers,2/01/2020 2:29,0.199,173.84
Glenelg,Glenelg,Weavers,2/01/2020 3:29,0.202,173.85
Glenelg,Glenelg,Weavers,2/01/2020 4:29,0.202,173.85
Glenelg,Glenelg,Weavers,2/01/2020 5:29,0.202,173.85
Glenelg,Glenelg,Weavers,2/01/2020 6:29,0.203,173.85
Glenelg,Glenelg,Weavers,2/01/2020 7:29,0.205,173.85
Glenelg,Glenelg,Weavers,2/01/2020 8:29,0.205,173.85
Glenelg,Glenelg,Weavers,2/01/2020 9:29,0.199,173.84
Glenelg,Glenelg,Weavers,2/01/2020 10:29,0.195,173.84
Glenelg,Glenelg,Weavers,2/01/2020 11:29,0.196,173.84
Glenelg,Glenelg,Weavers,2/01/2020 12:29,0.198,173.84
Glenelg,Glenelg,Weavers,2/01/2020 13:29,0.193,173.84
Glenelg,Glenelg,Weavers,2/01/2020 14:29,0.196,173.84
Glenelg,Glenelg,Weavers,2/01/2020 15:29,0.196,173.84
Glenelg,Glenelg,Weavers,2/01/2020 16:29,0.193,173.84
Glenelg,Glenelg,Weavers,2/01/2020 17:29,0.196,173.84
Glenelg,Glenelg,Weavers,2/01/2020 18:29,0.189,173.83
Glenelg,Glenelg,Weavers,2/01/2020 19:29,0.193,173.84
Glenelg,Glenelg,Weavers,2/01/2020 20:29,0.195,173.84
Glenelg,Glenelg,Weavers,2/01/2020 21:29,0.201,173.84
Glenelg,Glenelg,Weavers,2/01/2020 22:29,0.203,173.85
Glenelg,Glenelg,Weavers,2/01/2020 23:29,0.203,173.85
Glenelg,Glenelg,Weavers,3/01/2020 0:29,0.2,173.84
Glenelg,Glenelg,Weavers,3/01/2020 1:29,0.202,173.85
Glenelg,Glenelg,Weavers,3/01/2020 2:29,0.201,173.84
Glenelg,Glenelg,Weavers,3/01/2020 3:29,0.202,173.85
Glenelg,Glenelg,Weavers,3/01/2020 4:29,0.197,173.84
Glenelg,Glenelg,Weavers,3/01/2020 5:29,0.198,173.84
Glenelg,Glenelg,Weavers,3/01/2020 6:29,0.201,173.84
Glenelg,Glenelg,Weavers,3/01/2020 7:29,0.197,173.84
Glenelg,Glenelg,Weavers,3/01/2020 8:29,0.194,173.84
Glenelg,Glenelg,Weavers,3/01/2020 9:29,0.195,173.84
Glenelg,Glenelg,Weavers,3/01/2020 10:29,0.196,173.84
Glenelg,Glenelg,Weavers,3/01/2020 11:29,0.192,173.84
Glenelg,Glenelg,Weavers,3/01/2020 12:29,0.19,173.83
Glenelg,Glenelg,Weavers,3/01/2020 13:29,0.198,173.84
Glenelg,Glenelg,Weavers,3/01/2020 14:29,0.19,173.83
Glenelg,Glenelg,Weavers,3/01/2020 15:29,0.194,173.84
Glenelg,Glenelg,Weavers,3/01/2020 16:29,0.189,173.83
Glenelg,Glenelg,Weavers,3/01/2020 17:29,0.194,173.84
Glenelg,Glenelg,Weavers,3/01/2020 18:29,0.188,173.83
Glenelg,Glenelg,Weavers,3/01/2020 19:29,0.187,173.83
Glenelg,Glenelg,Weavers,3/01/2020 20:29,0.196,173.84
Glenelg,Glenelg,Weavers,3/01/2020 21:29,0.196,173.84
Glenelg,Glenelg,Weavers,3/01/2020 22:29,0.193,173.84
Glenelg,Glenelg,Weavers,3/01/2020 23:29,0.201,173.84
Glenelg,Glenelg,Weavers,4/01/2020 0:29,0.202,173.85
Glenelg,Glenelg,Weavers,4/01/2020 1:29,0.203,173.85
Glenelg,Glenelg,Weavers,4/01/2020 2:29,0.203,173.85
Glenelg,Glenelg,Weavers,4/01/2020 3:29,0.2,173.84
Glenelg,Glenelg,Weavers,4/01/2020 4:29,0.194,173.84
Glenelg,Glenelg,Weavers,4/01/2020 5:29,0.199,173.84
Glenelg,Glenelg,Weavers,4/01/2020 6:29,0.201,173.84
Glenelg,Glenelg,Weavers,4/01/2020 7:29,0.199,173.84
Glenelg,Glenelg,Weavers,4/01/2020 8:29,0.2,173.84
Glenelg,Glenelg,Weavers,4/01/2020 9:29,0.195,173.84
Glenelg,Glenelg,Weavers,4/01/2020 10:29,0.199,173.84
Glenelg,Glenelg,Weavers,4/01/2020 11:29,0.199,173.84
Glenelg,Glenelg,Weavers,4/01/2020 12:29,0.202,173.85
Glenelg,Glenelg,Weavers,4/01/2020 13:29,0.198,173.84
Glenelg,Glenelg,Weavers,4/01/2020 14:29,0.197,173.84
Glenelg,Glenelg,Weavers,4/01/2020 15:29,0.198,173.84
Glenelg,Glenelg,Weavers,4/01/2020 16:29,0.199,173.84
Glenelg,Glenelg,Weavers,4/01/2020 17:29,0.198,173.84
Glenelg,Glenelg,Weavers,4/01/2020 18:29,0.202,173.85
Glenelg,Glenelg,Weavers,4/01/2020 19:29,0.2,173.84
Glenelg,Glenelg,Weavers,4/01/2020 20:29,0.2,173.84
Glenelg,Glenelg,Weavers,4/01/2020 21:29,0.197,173.84
Glenelg,Glenelg,Weavers,4/01/2020 22:29,0.197,173.84
Glenelg,Glenelg,Weavers,4/01/2020 23:29,0.196,173.84
Glenelg,Glenelg,Weavers,5/01/2020 0:29,0.199,173.84
Glenelg,Glenelg,Weavers,5/01/2020 1:29,0.19,173.83
Glenelg,Glenelg,Weavers,5/01/2020 2:29,0.192,173.84
Glenelg,Glenelg,Weavers,5/01/2020 3:29,0.206,173.85
Glenelg,Glenelg,Weavers,5/01/2020 4:29,0.198,173.84
Glenelg,Glenelg,Weavers,5/01/2020 5:29,0.197,173.84
Glenelg,Glenelg,Weavers,5/01/2020 6:29,0.194,173.84
Glenelg,Glenelg,Weavers,5/01/2020 7:29,0.197,173.84
Glenelg,Glenelg,Weavers,5/01/2020 8:29,0.191,173.83
Glenelg,Glenelg,Weavers,5/01/2020 9:29,0.197,173.84
Glenelg,Glenelg,Weavers,5/01/2020 10:29,0.199,173.84
Glenelg,Glenelg,Weavers,5/01/2020 11:29,0.195,173.84
Glenelg,Glenelg,Weavers,5/01/2020 12:29,0.191,173.83
Glenelg,Glenelg,Weavers,5/01/2020 13:29,0.197,173.84
Glenelg,Glenelg,Weavers,5/01/2020 14:29,0.19,173.83
Glenelg,Glenelg,Weavers,5/01/2020 15:29,0.193,173.84
Glenelg,Glenelg,Weavers,5/01/2020 16:29,0.196,173.84
Glenelg,Glenelg,Weavers,5/01/2020 17:29,0.191,173.83
Glenelg,Glenelg,Weavers,5/01/2020 18:29,0.194,173.84
Glenelg,Glenelg,Weavers,5/01/2020 19:29,0.194,173.84
Glenelg,Glenelg,Weavers,5/01/2020 20:29,0.192,173.84
Glenelg,Glenelg,Weavers,5/01/2020 21:29,0.196,173.84
Glenelg,Glenelg,Weavers,5/01/2020 22:29,0.192,173.84
Glenelg,Glenelg,Weavers,5/01/2020 23:29,0.198,173.84
Glenelg,Glenelg,Weavers,6/01/2020 0:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 1:29,0.199,173.84
Glenelg,Glenelg,Weavers,6/01/2020 2:29,0.199,173.84
Glenelg,Glenelg,Weavers,6/01/2020 3:29,0.194,173.84
Glenelg,Glenelg,Weavers,6/01/2020 4:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 5:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 6:29,0.196,173.84
Glenelg,Glenelg,Weavers,6/01/2020 7:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 8:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 9:29,0.193,173.84
Glenelg,Glenelg,Weavers,6/01/2020 10:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 11:29,0.19,173.83
Glenelg,Glenelg,Weavers,6/01/2020 12:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 13:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 14:29,0.191,173.83
Glenelg,Glenelg,Weavers,6/01/2020 15:29,0.194,173.84
Glenelg,Glenelg,Weavers,6/01/2020 16:29,0.193,173.84
Glenelg,Glenelg,Weavers,6/01/2020 17:29,0.196,173.84
Glenelg,Glenelg,Weavers,6/01/2020 18:29,0.194,173.84
Glenelg,Glenelg,Weavers,6/01/2020 19:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 20:29,0.195,173.84
Glenelg,Glenelg,Weavers,6/01/2020 21:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 22:29,0.197,173.84
Glenelg,Glenelg,Weavers,6/01/2020 23:29,0.197,173.84
Glenelg,Glenelg,Weavers,7/01/2020 0:29,0.2,173.84
Glenelg,Glenelg,Weavers,7/01/2020 1:29,0.201,173.84
Glenelg,Glenelg,Weavers,7/01/2020 2:29,0.2,173.84
Glenelg,Glenelg,Weavers,7/01/2020 3:29,0.197,173.84
Glenelg,Glenelg,Weavers,7/01/2020 4:29,0.194,173.84
Glenelg,Glenelg,Weavers,7/01/2020 5:29,0.204,173.85
Glenelg,Glenelg,Weavers,7/01/2020 6:29,0.198,173.84
Glenelg,Glenelg,Weavers,7/01/2020 7:29,0.198,173.84
Glenelg,Glenelg,Weavers,7/01/2020 8:29,0.195,173.84
Glenelg,Glenelg,Weavers,7/01/2020 9:29,0.198,173.84
Glenelg,Glenelg,Weavers,7/01/2020 10:29,0.195,173.84
Glenelg,Glenelg,Weavers,7/01/2020 11:29,0.193,173.84
Glenelg,Glenelg,Weavers,7/01/2020 12:29,0.191,173.83
Glenelg,Glenelg,Weavers,7/01/2020 13:29,0.188,173.83
Glenelg,Glenelg,Weavers,7/01/2020 14:29,0.189,173.83
Glenelg,Glenelg,Weavers,7/01/2020 15:29,0.193,173.84
Glenelg,Glenelg,Weavers,7/01/2020 16:29,0.189,173.83
Glenelg,Glenelg,Weavers,7/01/2020 17:29,0.191,173.83
Glenelg,Glenelg,Weavers,7/01/2020 18:29,0.192,173.84
Glenelg,Glenelg,Weavers,7/01/2020 19:29,0.192,173.84
Glenelg,Glenelg,Weavers,7/01/2020 20:29,0.194,173.84
Glenelg,Glenelg,Weavers,7/01/2020 21:29,0.196,173.84
Glenelg,Glenelg,Weavers,7/01/2020 22:29,0.197,173.84
Glenelg,Glenelg,Weavers,7/01/2020 23:29,0.195,173.84
Glenelg,Glenelg,Weavers,8/01/2020 0:29,0.198,173.84
Glenelg,Glenelg,Weavers,8/01/2020 1:29,0.199,173.84
Glenelg,Glenelg,Weavers,8/01/2020 2:29,0.197,173.84
Glenelg,Glenelg,Weavers,8/01/2020 3:29,0.196,173.84
Glenelg,Glenelg,Weavers,8/01/2020 4:29,0.196,173.84
Glenelg,Glenelg,Weavers,8/01/2020 5:29,0.198,173.84
Glenelg,Glenelg,Weavers,8/01/2020 6:29,0.197,173.84
Glenelg,Glenelg,Weavers,8/01/2020 7:29,0.199,173.84
Glenelg,Glenelg,Weavers,8/01/2020 8:29,0.197,173.84
Glenelg,Glenelg,Weavers,8/01/2020 9:29,0.196,173.84
Glenelg,Glenelg,Weavers,8/01/2020 10:29,0.191,173.83
Glenelg,Glenelg,Weavers,8/01/2020 11:29,0.19,173.83
Glenelg,Glenelg,Weavers,8/01/2020 12:29,0.184,173.83
Glenelg,Glenelg,Weavers,8/01/2020 13:29,0.194,173.84
Glenelg,Glenelg,Weavers,8/01/2020 14:29,0.183,173.83
Glenelg,Glenelg,Weavers,8/01/2020 15:29,0.187,173.83
Glenelg,Glenelg,Weavers,8/01/2020 16:29,0.19,173.83
Glenelg,Glenelg,Weavers,8/01/2020 17:29,0.189,173.83
Glenelg,Glenelg,Weavers,8/01/2020 18:29,0.195,173.84
Glenelg,Glenelg,Weavers,8/01/2020 19:29,0.189,173.83
Glenelg,Glenelg,Weavers,8/01/2020 20:29,0.185,173.83
Glenelg,Glenelg,Weavers,8/01/2020 21:29,0.186,173.83
Glenelg,Glenelg,Weavers,8/01/2020 22:29,0.195,173.84
Glenelg,Glenelg,Weavers,8/01/2020 23:29,0.19,173.83
Glenelg,Glenelg,Weavers,9/01/2020 0:29,0.192,173.84
Glenelg,Glenelg,Weavers,9/01/2020 1:29,0.191,173.83
Glenelg,Glenelg,Weavers,9/01/2020 2:29,0.193,173.84
Glenelg,Glenelg,Weavers,9/01/2020 3:29,0.191,173.83
Glenelg,Glenelg,Weavers,9/01/2020 4:29,0.195,173.84
Glenelg,Glenelg,Weavers,9/01/2020 5:29,0.19,173.83
Glenelg,Glenelg,Weavers,9/01/2020 6:29,0.195,173.84
Glenelg,Glenelg,Weavers,9/01/2020 7:29,0.193,173.84
Glenelg,Glenelg,Weavers,9/01/2020 8:29,0.19,173.83
Glenelg,Glenelg,Weavers,9/01/2020 9:29,0.182,173.83
Glenelg,Glenelg,Weavers,9/01/2020 10:29,0.185,173.83
Glenelg,Glenelg,Weavers,9/01/2020 11:29,0.181,173.82
Glenelg,Glenelg,Weavers,9/01/2020 12:29,0.179,173.82
Glenelg,Glenelg,Weavers,9/01/2020 13:29,0.177,173.82
Glenelg,Glenelg,Weavers,9/01/2020 14:29,0.179,173.82
Glenelg,Glenelg,Weavers,9/01/2020 15:29,0.183,173.83
Glenelg,Glenelg,Weavers,9/01/2020 16:29,0.182,173.83
Glenelg,Glenelg,Weavers,9/01/2020 17:29,0.183,173.83
Glenelg,Glenelg,Weavers,9/01/2020 18:29,0.185,173.83
Glenelg,Glenelg,Weavers,9/01/2020 19:29,0.186,173.83
Glenelg,Glenelg,Weavers,9/01/2020 20:29,0.185,173.83
Glenelg,Glenelg,Weavers,9/01/2020 21:29,0.184,173.83
Glenelg,Glenelg,Weavers,9/01/2020 22:29,0.196,173.84
Glenelg,Glenelg,Weavers,9/01/2020 23:29,0.195,173.84
Glenelg,Glenelg,Weavers,10/01/2020 0:29,0.19,173.83
Glenelg,Glenelg,Weavers,10/01/2020 1:29,0.2,173.84
Glenelg,Glenelg,Weavers,10/01/2020 2:29,0.193,173.84
Glenelg,Glenelg,Weavers,10/01/2020 3:29,0.191,173.83
Glenelg,Glenelg,Weavers,10/01/2020 4:29,0.194,173.84
Glenelg,Glenelg,Weavers,10/01/2020 5:29,0.196,173.84
Glenelg,Glenelg,Weavers,10/01/2020 6:29,0.189,173.83
Glenelg,Glenelg,Weavers,10/01/2020 7:29,0.19,173.83
Glenelg,Glenelg,Weavers,10/01/2020 8:29,0.191,173.83
Glenelg,Glenelg,Weavers,10/01/2020 9:29,0.19,173.83
Glenelg,Glenelg,Weavers,10/01/2020 10:29,0.189,173.83
Glenelg,Glenelg,Weavers,10/01/2020 11:29,0.193,173.84
Glenelg,Glenelg,Weavers,10/01/2020 12:29,0.192,173.84
Glenelg,Glenelg,Weavers,10/01/2020 13:29,0.193,173.84
Glenelg,Glenelg,Weavers,10/01/2020 14:29,0.195,173.84
Glenelg,Glenelg,Weavers,10/01/2020 15:29,0.199,173.84
Glenelg,Glenelg,Weavers,10/01/2020 16:29,0.193,173.84
Glenelg,Glenelg,Weavers,10/01/2020 17:29,0.198,173.84
Glenelg,Glenelg,Weavers,10/01/2020 18:29,0.202,173.85
Glenelg,Glenelg,Weavers,10/01/2020 19:29,0.201,173.84
Glenelg,Glenelg,Weavers,10/01/2020 20:29,0.201,173.84
Glenelg,Glenelg,Weavers,10/01/2020 21:29,0.198,173.84
Glenelg,Glenelg,Weavers,10/01/2020 22:29,0.202,173.85
Glenelg,Glenelg,Weavers,10/01/2020 23:29,0.205,173.85
Glenelg,Glenelg,Weavers,11/01/2020 0:29,0.197,173.84
Glenelg,Glenelg,Weavers,11/01/2020 1:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 2:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 3:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 4:29,0.201,173.84
Glenelg,Glenelg,Weavers,11/01/2020 5:29,0.198,173.84
Glenelg,Glenelg,Weavers,11/01/2020 6:29,0.2,173.84
Glenelg,Glenelg,Weavers,11/01/2020 7:29,0.199,173.84
Glenelg,Glenelg,Weavers,11/01/2020 8:29,0.198,173.84
Glenelg,Glenelg,Weavers,11/01/2020 9:29,0.198,173.84
Glenelg,Glenelg,Weavers,11/01/2020 10:29,0.194,173.84
Glenelg,Glenelg,Weavers,11/01/2020 11:29,0.197,173.84
Glenelg,Glenelg,Weavers,11/01/2020 12:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 13:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 14:29,0.195,173.84
Glenelg,Glenelg,Weavers,11/01/2020 15:29,0.197,173.84
Glenelg,Glenelg,Weavers,11/01/2020 16:29,0.193,173.84
Glenelg,Glenelg,Weavers,11/01/2020 17:29,0.191,173.83
Glenelg,Glenelg,Weavers,11/01/2020 18:29,0.195,173.84
Glenelg,Glenelg,Weavers,11/01/2020 19:29,0.194,173.84
Glenelg,Glenelg,Weavers,11/01/2020 20:29,0.197,173.84
Glenelg,Glenelg,Weavers,11/01/2020 21:29,0.194,173.84
Glenelg,Glenelg,Weavers,11/01/2020 22:29,0.196,173.84
Glenelg,Glenelg,Weavers,11/01/2020 23:29,0.193,173.84
Glenelg,Glenelg,Weavers,12/01/2020 0:29,0.198,173.84
Glenelg,Glenelg,Weavers,12/01/2020 1:29,0.196,173.84
Glenelg,Glenelg,Weavers,12/01/2020 2:29,0.192,173.84
Glenelg,Glenelg,Weavers,12/01/2020 3:29,0.196,173.84
Glenelg,Glenelg,Weavers,12/01/2020 4:29,0.196,173.84
Glenelg,Glenelg,Weavers,12/01/2020 5:29,0.196,173.84
Glenelg,Glenelg,Weavers,12/01/2020 6:29,0.2,173.84
Glenelg,Glenelg,Weavers,12/01/2020 7:29,0.194,173.84
Glenelg,Glenelg,Weavers,12/01/2020 8:29,0.194,173.84
Glenelg,Glenelg,Weavers,12/01/2020 9:29,0.194,173.84
Glenelg,Glenelg,Weavers,12/01/2020 10:29,0.192,173.84
Glenelg,Glenelg,Weavers,12/01/2020 11:29,0.189,173.83
Glenelg,Glenelg,Weavers,12/01/2020 12:29,0.192,173.84
Glenelg,Glenelg,Weavers,12/01/2020 13:29,0.191,173.83
Glenelg,Glenelg,Weavers,12/01/2020 14:29,0.192,173.84
Glenelg,Glenelg,Weavers,12/01/2020 15:29,0.194,173.84
Glenelg,Glenelg,Weavers,12/01/2020 16:29,0.189,173.83
Glenelg,Glenelg,Weavers,12/01/2020 17:29,0.189,173.83
Glenelg,Glenelg,Weavers,12/01/2020 18:29,0.189,173.83
Glenelg,Glenelg,Weavers,12/01/2020 19:29,0.188,173.83
Glenelg,Glenelg,Weavers,12/01/2020 20:29,0.189,173.83
Glenelg,Glenelg,Weavers,12/01/2020 21:29,0.192,173.84
Glenelg,Glenelg,Weavers,12/01/2020 22:29,0.194,173.84
Glenelg,Glenelg,Weavers,12/01/2020 23:29,0.191,173.83
Glenelg,Glenelg,Weavers,13/01/2020 0:29,0.194,173.84
Glenelg,Glenelg,Weavers,13/01/2020 1:29,0.194,173.84
Glenelg,Glenelg,Weavers,13/01/2020 2:29,0.196,173.84
Glenelg,Glenelg,Weavers,13/01/2020 3:29,0.199,173.84
Glenelg,Glenelg,Weavers,13/01/2020 4:29,0.194,173.84
Glenelg,Glenelg,Weavers,13/01/2020 5:29,0.195,173.84
Glenelg,Glenelg,Weavers,13/01/2020 6:29,0.196,173.84
Glenelg,Glenelg,Weavers,13/01/2020 7:29,0.197,173.84
Glenelg,Glenelg,Weavers,13/01/2020 8:29,0.196,173.84
Glenelg,Glenelg,Weavers,13/01/2020 9:29,0.19,173.83
Glenelg,Glenelg,Weavers,13/01/2020 10:29,0.188,173.83
Glenelg,Glenelg,Weavers,13/01/2020 11:29,0.191,173.83
Glenelg,Glenelg,Weavers,13/01/2020 12:29,0.191,173.83
Glenelg,Glenelg,Weavers,13/01/2020 13:29,0.185,173.83
Glenelg,Glenelg,Weavers,13/01/2020 14:29,0.185,173.83
Glenelg,Glenelg,Weavers,13/01/2020 15:29,0.182,173.83
Glenelg,Glenelg,Weavers,13/01/2020 16:29,0.188,173.83
Glenelg,Glenelg,Weavers,13/01/2020 17:29,0.188,173.83
Glenelg,Glenelg,Weavers,13/01/2020 18:29,0.185,173.83
Glenelg,Glenelg,Weavers,13/01/2020 19:29,0.198,173.84
Glenelg,Glenelg,Weavers,13/01/2020 20:29,0.194,173.84
Glenelg,Glenelg,Weavers,13/01/2020 21:29,0.195,173.84
Glenelg,Glenelg,Weavers,13/01/2020 22:29,0.201,173.84
Glenelg,Glenelg,Weavers,13/01/2020 23:29,0.192,173.84
Glenelg,Glenelg,Weavers,14/01/2020 0:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 1:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 2:29,0.199,173.84
Glenelg,Glenelg,Weavers,14/01/2020 3:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 4:29,0.191,173.83
Glenelg,Glenelg,Weavers,14/01/2020 5:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 6:29,0.197,173.84
Glenelg,Glenelg,Weavers,14/01/2020 7:29,0.197,173.84
Glenelg,Glenelg,Weavers,14/01/2020 8:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 9:29,0.193,173.84
Glenelg,Glenelg,Weavers,14/01/2020 10:29,0.189,173.83
Glenelg,Glenelg,Weavers,14/01/2020 11:29,0.186,173.83
Glenelg,Glenelg,Weavers,14/01/2020 12:29,0.193,173.84
Glenelg,Glenelg,Weavers,14/01/2020 13:29,0.192,173.84
Glenelg,Glenelg,Weavers,14/01/2020 14:29,0.185,173.83
Glenelg,Glenelg,Weavers,14/01/2020 15:29,0.187,173.83
Glenelg,Glenelg,Weavers,14/01/2020 16:29,0.187,173.83
Glenelg,Glenelg,Weavers,14/01/2020 17:29,0.185,173.83
Glenelg,Glenelg,Weavers,14/01/2020 18:29,0.186,173.83
Glenelg,Glenelg,Weavers,14/01/2020 19:29,0.185,173.83
Glenelg,Glenelg,Weavers,14/01/2020 20:29,0.19,173.83
Glenelg,Glenelg,Weavers,14/01/2020 21:29,0.189,173.83
Glenelg,Glenelg,Weavers,14/01/2020 22:29,0.195,173.84
Glenelg,Glenelg,Weavers,14/01/2020 23:29,0.187,173.83
Glenelg,Glenelg,Weavers,15/01/2020 0:29,0.195,173.84
Glenelg,Glenelg,Weavers,15/01/2020 1:29,0.198,173.84
Glenelg,Glenelg,Weavers,15/01/2020 2:29,0.198,173.84
Glenelg,Glenelg,Weavers,15/01/2020 3:29,0.194,173.84
Glenelg,Glenelg,Weavers,15/01/2020 4:29,0.195,173.84
Glenelg,Glenelg,Weavers,15/01/2020 5:29,0.198,173.84
Glenelg,Glenelg,Weavers,15/01/2020 6:29,0.202,173.85
Glenelg,Glenelg,Weavers,15/01/2020 7:29,0.192,173.84
Glenelg,Glenelg,Weavers,15/01/2020 8:29,0.2,173.84
Glenelg,Glenelg,Weavers,15/01/2020 9:29,0.199,173.84
Glenelg,Glenelg,Weavers,15/01/2020 10:29,0.193,173.84
Glenelg,Glenelg,Weavers,15/01/2020 11:29,0.19,173.83
Glenelg,Glenelg,Weavers,15/01/2020 12:29,0.188,173.83
Glenelg,Glenelg,Weavers,15/01/2020 13:29,0.196,173.84
Glenelg,Glenelg,Weavers,15/01/2020 14:29,0.191,173.83
Glenelg,Glenelg,Weavers,15/01/2020 15:29,0.188,173.83
Glenelg,Glenelg,Weavers,15/01/2020 16:29,0.19,173.83
Glenelg,Glenelg,Weavers,15/01/2020 17:29,0.197,173.84
Glenelg,Glenelg,Weavers,15/01/2020 18:29,0.198,173.84
Glenelg,Glenelg,Weavers,15/01/2020 19:29,0.189,173.83
Glenelg,Glenelg,Weavers,15/01/2020 20:29,0.202,173.85
Glenelg,Glenelg,Weavers,15/01/2020 21:29,0.199,173.84
Glenelg,Glenelg,Weavers,15/01/2020 22:29,0.197,173.84
Glenelg,Glenelg,Weavers,15/01/2020 23:29,0.199,173.84
Glenelg,Glenelg,Weavers,16/01/2020 0:29,0.203,173.85
Glenelg,Glenelg,Weavers,16/01/2020 1:29,0.198,173.84
Glenelg,Glenelg,Weavers,16/01/2020 2:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 3:29,0.194,173.84
Glenelg,Glenelg,Weavers,16/01/2020 4:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 5:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 6:29,0.191,173.83
Glenelg,Glenelg,Weavers,16/01/2020 7:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 8:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 9:29,0.194,173.84
Glenelg,Glenelg,Weavers,16/01/2020 10:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 11:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 12:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 13:29,0.188,173.83
Glenelg,Glenelg,Weavers,16/01/2020 14:29,0.193,173.84
Glenelg,Glenelg,Weavers,16/01/2020 15:29,0.194,173.84
Glenelg,Glenelg,Weavers,16/01/2020 16:29,0.193,173.84
Glenelg,Glenelg,Weavers,16/01/2020 17:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 18:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 19:29,0.196,173.84
Glenelg,Glenelg,Weavers,16/01/2020 20:29,0.198,173.84
Glenelg,Glenelg,Weavers,16/01/2020 21:29,0.199,173.84
Glenelg,Glenelg,Weavers,16/01/2020 22:29,0.197,173.84
Glenelg,Glenelg,Weavers,16/01/2020 23:29,0.196,173.84
Glenelg,Glenelg,Weavers,17/01/2020 0:29,0.2,173.84
Glenelg,Glenelg,Weavers,17/01/2020 1:29,0.2,173.84
Glenelg,Glenelg,Weavers,17/01/2020 2:29,0.198,173.84
Glenelg,Glenelg,Weavers,17/01/2020 3:29,0.197,173.84
Glenelg,Glenelg,Weavers,17/01/2020 4:29,0.193,173.84
Glenelg,Glenelg,Weavers,17/01/2020 5:29,0.196,173.84
Glenelg,Glenelg,Weavers,17/01/2020 6:29,0.199,173.84
Glenelg,Glenelg,Weavers,17/01/2020 7:29,0.197,173.84
Glenelg,Glenelg,Weavers,17/01/2020 8:29,0.201,173.84
Glenelg,Glenelg,Weavers,17/01/2020 9:29,0.196,173.84
Glenelg,Glenelg,Weavers,17/01/2020 10:29,0.195,173.84
